0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.00184431 0.00357026 0.00528756 0.00699175 0.0086781 0.0103417 0.0119774 0.0135799 0.0151442 0.0166648 0.0181367 0.0195541 0.0209107 0.0221988 0.0234075 0.0245215 0.0255177 0.0263621 0.0270063 0.0273838 0.0274097 0.0269826 0.0259926 0.0243353 0.0219305 0.0187431 0.0148021 0.0102106 0.0102106 
0 0.00373621 0.00723264 0.0107116 0.0141639 0.0175801 0.0209502 0.0242638 0.0275103 0.0306791 0.0337597 0.0367414 0.0396128 0.0423611 0.0449704 0.0474191 0.0496758 0.0516938 0.0534045 0.0547094 0.0554743 0.0555267 0.0546614 0.0526559 0.0492985 0.0444268 0.03797 0.0299862 0.0206846 0.0206846 
0 0.00518073 0.010029 0.0148529 0.0196401 0.0243771 0.0290501 0.0336448 0.0381465 0.0425405 0.0468121 0.0509466 0.0549281 0.058739 0.0623572 0.0657526 0.0688817 0.07168 0.0740521 0.0758615 0.0769221 0.0769949 0.0757949 0.073014 0.0683586 0.0616034 0.0526501 0.0415797 0.0286819 0.0286819 
0 0.00638764 0.0123653 0.0183131 0.0242154 0.030056 0.0358177 0.0414827 0.0470331 0.0524507 0.0577175 0.0628151 0.0677242 0.0724229 0.0768839 0.0810703 0.0849285 0.0883787 0.0913034 0.0935343 0.094842 0.0949316 0.0934522 0.0900234 0.0842835 0.0759546 0.0649156 0.0512661 0.0353636 0.0353636 
0 0.00730108 0.0141336 0.0209319 0.0276782 0.034354 0.0409396 0.0474148 0.0537589 0.0599512 0.0659712 0.0717977 0.0774088 0.0827794 0.0878784 0.0926634 0.0970733 0.101017 0.10436 0.10691 0.108404 0.108507 0.106816 0.102897 0.0963361 0.0868162 0.0741985 0.0585972 0.0404207 0.0404207 
0 0.00787825 0.0152509 0.0225866 0.0298663 0.0370698 0.0441761 0.0511631 0.0580087 0.0646906 0.0711864 0.0774736 0.0835283 0.0893234 0.0948255 0.0999888 0.104747 0.109003 0.11261 0.115361 0.116974 0.117085 0.11526 0.111031 0.103952 0.0936793 0.0800642 0.0632296 0.0436161 0.0436161 
0 0.00809135 0.0156634 0.0231976 0.0306742 0.0380725 0.045371 0.052547 0.0595778 0.0664404 0.0731119 0.0795692 0.0857876 0.0917395 0.0973904 0.102693 0.107581 0.111951 0.115656 0.118482 0.120138 0.120252 0.118378 0.114034 0.106764 0.0962132 0.0822298 0.0649398 0.0447958 0.0447958 
0 0.00792875 0.0153486 0.0227314 0.0300577 0.0373075 0.0444592 0.051491 0.0583805 0.0651052 0.0716427 0.0779702 0.0840637 0.089896 0.0954333 0.10063 0.105419 0.109701 0.113332 0.116101 0.117724 0.117835 0.115999 0.111743 0.104618 0.0942798 0.0805774 0.0636348 0.0438956 0.0438956 
0 0.00739554 0.0143164 0.0212027 0.0280363 0.0347985 0.0414693 0.0480282 0.0544544 0.0607269 0.0668247 0.0727266 0.0784103 0.0838504 0.0890153 0.0938623 0.0983292 0.102324 0.10571 0.108293 0.109807 0.109911 0.108198 0.104228 0.0975825 0.0879394 0.0751585 0.0593553 0.0409436 0.0409436 
